[6.780515674362831, 6.093332718277999]
[-1.7077651447082025, 4.337803654794663]
[4.700820282502245, -0.6134313806080464]
[6.3723588673062155, 7.059530542217715]
[-1.2797326714548583, 5.466567624103203]
[-0.9896883125662984, 3.94278738871124]
[6.4836530235593, 5.6565395780071785]
[6.855263104783344, 5.230133827804435]
[-0.32014775883124336, 4.040929477128394]
[5.499863885135474, 0.6086887359314127]
[5.801317328904721, -1.1808245033431506]
[0.12605521781500834, 3.721507160572964]
[-0.6413990086250584, 2.7562368504854335]
[1.8553661834743083, 6.010551886666972]
[6.367217916641664, 5.124393142064103]
[-0.39914281072249275, 4.054556208486727]
[6.941754179308333, 6.45362248327803]
[6.4681733260418355, 6.465985157974564]
[-0.04202648399760035, 3.654103347221764]
[7.131413269672337, 7.0506970300421035]
[4.6778355853050195, 6.625657248493668]
[1.0264243846026575, 4.029132452849972]
[6.646014950005818, 5.677573535485475]
[6.493523707350864, 6.132273353969443]
[3.4495182622301406, 4.16046058276954]
[3.8493027637767954, 1.0120236840080958]
[3.573162448900049, 0.13249998841154398]
[5.061630486596519, 0.4990701852661682]
[4.2876020045234275, -0.016246111658659097]
[1.0274166128810978, 3.4986191179888646]
[4.6523905925051725, 5.622037298863221]
[-0.1214429178003481, 5.791420663480636]
[4.626489222559344, 6.661189569309329]
[4.608832695528166, 1.5925461167323054]
[0.5460245076221129, 3.301192003517157]
[6.47570823260282, 5.547631247012233]
[8.208694362053011, 6.1215323392206376]
[5.6999799535435365, 0.3738803962702781]
[-0.5423522420365223, 2.363772267150077]
[3.0095045232679403, 0.34501489424796805]
[7.729751434171304, 5.78582897195323]
[4.957444151983675, -0.8590903903104476]
[7.8815833609636705, 4.795833096265458]
[5.7205540013967475, 5.02411243852284]
[6.033962136208636, 6.870284481798526]
[2.3263698323829605, 3.3738891871886443]
[6.59689652507891, 6.857179678418708]
[5.164755083093127, 7.33526596934365]
[-1.381950935075471, 3.543430194229068]
[6.739133065394549, 4.579768528367711]
[4.842810438127828, 5.043984497804532]
[6.043562958693511, 0.10719522251288273]
[-0.42730668246152487, 3.0060765490704116]
[6.183424017951963, 4.299109635625641]
[-0.7922701088740113, 4.211336660489286]
[7.363809713903256, 7.2095648359726034]
[2.220416102733661, 0.753402737248839]
[1.6116113223542579, -0.052438144129230375]
[5.48112913447186, 6.642595437958795]
[4.522733758051496, -1.0367155759925664]
[4.651929674645712, 0.524726528640673]
[2.309040527988166, -1.5280148469568664]
[6.392733458856115, 5.118114850235524]
[1.6666105074471238, 2.409397447969918]
[-1.2804002458640678, 2.9441429164918365]
[-0.7988067810617799, 3.5133653001333096]
[2.588316241782848, 1.037319213986738]
[-0.8406941159418603, 4.423133780615308]
[4.466092455564425, 0.4737488268299069]
[4.303532867781318, -0.8652987847595452]
[3.2295615141436564, -1.6800433505832493]
[5.669074309803905, 6.873429618090216]
[7.0857701469981285, 6.589264404404683]
[0.6577252904285504, 3.7905668594673205]
[4.291214801163852, 6.001275857133848]
[4.095595990857677, 0.6056088467434158]
[-1.1570914578955194, 5.258793017141959]
[6.643016643459582, 6.675837468401927]
[4.494779466518345, 5.15243067108503]
[0.2998227132529658, 4.268745739747106]
[0.6679721825155379, 4.022711952824945]
[0.6723742179488738, 3.6216870469940456]
[4.041518532362642, -0.8661674217769151]
[4.368719380943638, 5.66237255906807]
[0.4743946446438878, 3.971553621215729]
[5.979416727224262, 5.654400383831789]
[0.46246199468872684, 4.06586050848623]
[7.156661982986241, 9.870401999586417]
[-0.2381648784095501, 3.101471640787981]
[4.300940855576493, 1.1833334553477646]
[-0.5927412751183971, 4.2274531494358625]
[4.5453040367641435, 0.5011083900423903]
[0.36242675572418964, 3.8994218667851843]
[-0.0592960956610968, 3.36097189048452]
[3.6400149327892404, -1.4564971639253554]
[4.980301718143084, -0.36968330343450134]
[3.107834430070101, -1.6320570493518969]
[4.528233730833302, -1.3542787174201147]
[4.987268686384984, 1.606501692718772]
[7.500125052152336, 5.147512004395211]
[6.731674642884746, 6.41706799284738]
[5.535500558091091, -0.7231841519004415]
[3.630082748294343, 0.30329680299358625]
[2.085138102322544, -0.882521916867678]
[3.5343020903428397, -0.980789386206763]
[7.104276298671694, 6.517241464269585]
[5.830946137314718, 7.307229725772556]
[6.06307169442223, 6.749207627735949]
[0.7584860261879439, 2.9594792794067226]
[-0.5633201984969518, 5.0202165086697095]
[5.995890666907177, 6.677401242582469]
[0.7973436199161987, 3.669076523388169]
[7.217912002814113, 6.9484704590165425]
[-0.27114334640664384, 4.657448218966086]
[5.666570189236013, 6.015170923161897]
[3.940053092417108, 1.5737357014438917]
[5.682925913754271, -1.150140473919134]
[6.069495357575135, 5.679494787997178]
[0.05028353457700883, 5.983772240249833]
[5.716917898853787, -1.357201143409924]
[5.125008913997533, 1.475789807235724]
[5.995556322924847, 4.8349800184176805]
[6.57447058415449, 5.0754289138154896]
[6.2036851328631855, -1.6004220715692001]
[3.327559694932814, -0.01764354141660697]
[0.5151333887535231, 5.2521315200451895]
[0.8424440031506942, 4.476828938617942]
[0.33755112689056854, 3.2317830458463788]
[3.5110674443681416, 0.2604877584766796]
[5.997856317215609, 6.0044592578950216]
[-1.1321517990151893, 4.008001502367243]
[5.5680258257430495, 6.063239405806889]
[0.09039223986502548, 2.007687352453045]
[5.813493613259044, 7.595762722049545]
[4.1434471032311295, 4.394867048826215]
[-2.0673118370275207, 4.185291769878627]
[4.624206150825882, -1.5269701253898862]
[3.529316078100017, 0.0060651354961900284]
[4.635261384205721, 5.889782477509504]
[5.770592640642376, -0.38002343140820716]
[-1.037563916766341, 3.523314004633317]
[-0.9743713227596348, 5.33411397325277]
[-0.4034463856842023, 3.5030391126900424]
[7.061955848133552, 6.353559794211604]
[1.367813866755733, 4.338136996808473]
[3.62095119305225, 0.6216539014612694]
[-0.6445043520794028, 4.8078709901049175]
[2.1660212458059953, 0.762782079745757]
[5.781344415869718, 5.417936405445986]
[4.000649580720264, -0.5139466678590969]
[5.3141184267529376, 0.04397900142937854]
[6.846298428346406, 8.484507739650912]
[5.9355466741767335, 5.049682866126601]
[0.05214819915210744, 5.515751217810933]
[4.4037268476508755, 0.9380573036219167]
[0.37630148293800936, 2.6820464336629577]
[5.484282025656082, 6.461178163353071]
[-0.244064825590578, 2.83399699510566]
[6.481530420976563, 3.651184713322532]
[0.7331034741420857, 4.840741717220833]
[4.000794737188202, 1.2362567364342283]
[5.4323946353931545, -1.27412612485136]
[4.399734592139968, 0.6895426231536916]
[3.4921786478784655, -0.10045354606484085]
[5.363046438674845, 6.37702057000723]
[4.496836726780004, -1.1942262268558717]
[-0.4216420096124712, 4.1258565245605725]
[-0.2161233971418374, 4.569083164837302]
[1.7045955250611096, 3.5891594724282667]
[-0.03342547915509676, 2.9963859346581714]
[3.1829101896591636, -0.9104819000267282]
[-0.4561459046594982, 4.466660349913075]
[-0.59224949571214, 3.3905054903830742]
[-0.15294612078980305, 4.019019752800194]
[3.33135546260333, 1.5423983938247012]
[4.889903222223339, -0.7946513293070712]
[6.347112009768836, 5.237378658506119]
[4.675627636585162, 0.2784336335953129]
[6.7518747521095674, 8.94407870093567]
[3.8783247285526747, 1.0616026696125436]
[4.779311655301011, 5.732396341847041]
[-0.0483925841731502, 2.5425225966557954]
[5.224935368561034, -0.026740743737976736]
[4.058432845806538, -0.5935132240973545]
[4.193592647538786, -0.3843503177122872]
[6.943701143813451, 3.57039557431494]
[6.9030742951932655, 6.53351248841507]
[1.1715710667399588, 3.6716617707460393]
[4.339561642545762, -1.294649845513079]
[3.488503397860233, -1.0028371497524882]
[7.880502642557744, 4.8562972390138865]
[2.862783852128097, 2.1937838823456066]
[5.314923232446048, 0.26718581588729023]
[3.600456069405092, 0.5234482332207591]
[4.364858122168184, -0.17123830598093914]
[3.772988812550738, -1.6435156909901316]
[2.250558057798313, 3.579164936203753]
[2.5836948258618384, 4.134407229101976]
[3.835517551831029, -1.958264585709497]
[5.103460340143417, 6.416817988938326]
[6.107013430633777, 6.5159703802396285]
[4.316346825718048, 0.6096855608417026]
[4.232141229653947, 1.4888514604493344]
[5.471583048341797, 0.8733452656394309]
[-0.5962519754495342, 5.992140512504315]
[3.7964749015056825, 0.8156958570885471]
[0.5341546310335837, 5.393327560681572]
[-0.6291593908368192, 4.177415012011935]
[3.90866796883745, -0.284709338288586]
[6.903848091996336, 6.8015650209816645]
[5.5811138932638045, 6.421952189581468]
[0.9055864766948476, 3.7292565376218567]
[7.162256828066236, 6.644750602721525]
[1.3385909163633174, 2.714757274930479]
[7.488361759178615, 4.987561173370135]
[-1.236579454254128, 3.440597279043167]
[-1.5069722807511874, 3.302575440719376]
[2.19603348055692, -0.6440222412824558]
[6.524490683570418, 6.2603872649261945]
[4.445483979771519, -1.0302944224934922]
[4.038869826067836, -1.5657585524624338]
[6.5151936698431445, 6.08741832705902]
[8.197499296016325, 6.902639578882724]
[4.44970503655052, 7.352818562354206]
[5.892845077469872, 7.171486270018018]
[5.4815546189675555, 5.360576188369411]
[6.190062783496703, 6.095869958492314]
[-0.546614771150693, 1.4005169234600907]
[4.344632488650436, 0.131130933132937]
[6.413765245911768, 7.433297755198305]
[-2.071847285258194, 3.889230621915365]
[3.160767720524006, 1.5029630516899226]
[6.4334694930146386, 5.779737930609158]
[4.684621811496806, 1.258553305485946]
[4.8615833371032755, 0.35942912470988897]
[0.5715920017723943, 2.772935882810084]
[1.1701768972309639, 5.16435907176345]
[6.638916939737047, 4.753078597613337]
[5.013232074893763, 0.7164787568881666]
[-0.09885567548587615, 4.418868499545457]
[3.8735589499390906, 0.3482160239781241]
[6.47552480588098, 7.5358522301551325]
[4.057530413437849, -0.3671752846630047]
[0.02052096021546837, 4.197348658556791]
[0.2249523635400628, 5.908588487357846]
[5.123465308580418, -0.40585787849432486]
[3.8875136029975237, 5.3604043635542045]
[4.090293753494709, -1.485406891486212]
[0.8512763433029104, 3.695104008014131]
[0.7421917252638248, 5.134041353395929]
[6.194316836336329, 6.517414435733428]
[4.399671559321104, 0.4169359171828851]
[3.641037824449906, -0.1843282274537447]
[4.868524816819226, 5.854589982827233]
[5.978898866068834, 6.6906276902058766]
[5.178436759164405, -1.0913245615620943]
[-0.30060162622977354, 3.366025312211004]
[8.249853132805, 5.10159683161719]
[-0.7734913557029517, 2.218509258452199]
[3.8200712217156, -1.1578533906966586]
[5.090343809937462, 1.7486069756938436]
[0.23283531209503563, 4.5472935743962495]
[-0.14415702813862386, 5.510443616839358]
[3.4042043188618765, 0.20079623844069625]
[5.022725037980047, 5.943383331270473]
[-1.6493629601932314, 4.998910909604901]
[0.4499711420827681, 4.489981176311099]
[-1.049793957604595, 5.501911629057725]
[0.2315327493126838, 2.55210747390864]
[1.1561674566285494, 3.966169062740341]
[-0.5849127932183987, 3.5690326901213933]
[2.9314979614978123, -1.915190099822799]
[5.344940769765886, -0.15923371959328744]
[0.5082379968106034, 3.017494978358455]
[5.201373351477067, -0.8076098531940185]
[1.351298713975525, 3.935478011271634]
[4.879522880909552, 7.372624457968281]
[6.388237607607375, 5.923347511819562]
[1.5683820686515886, 4.622627275103147]
[0.11721461216549603, 2.5184004109446265]
[4.433845501358652, 0.2799061502691868]
[-0.4037111660485115, 4.319489504783766]
[4.81924523143881, -0.04699621754246967]
[4.228776490584937, 1.0910922773248417]
[0.3776283059990298, 4.833927094708404]
[7.242508074599577, 5.984105665796709]
[-0.7120380108426168, 3.787222943243683]
[5.5662112115032985, 6.452753526124439]
[5.716091516913839, -2.228397211258532]
[7.273814051620617, 7.9208918184331685]
[0.38946336292520295, 3.30472302876633]
[7.454533553847717, 5.4792050134479755]
[6.979381100762006, 5.268389204357523]
[5.3202963276392685, 5.168671332975198]
[6.5964897752800855, 5.059971225209059]
[-1.552140837141313, 3.2760554465166263]
[4.61469301829197, 0.5015491561090123]
[5.1425960478029475, 7.970709382700317]
[5.57970408244599, 7.169543136083981]
[-1.307092437860605, 4.122397541767576]
[4.019730922987705, 0.4696829007613079]
[4.830635571696406, 6.579337364766113]
[4.587245732148593, 1.7941397551642913]
[4.122622973110512, -0.3871863932222642]
[3.0473731762399243, 0.9240056585293902]
[-0.011995321338301985, 5.406720446929381]
[3.1598544834328592, -1.0646645090841722]
[5.2795597960576774, 7.68610869906217]
[1.896616102322797, 2.8610877901955085]
[-2.132491567014868, 2.4670839591072062]
[6.56762814546195, 7.696224094431322]
[4.060606460761087, -0.5691892866416138]
[-2.8113346480747654, 5.701459595968231]
[3.5039891592293997, -2.1722991298772283]
[5.852745520963739, 5.866444560523308]
[-1.0860311047011006, 5.575845683702217]
[-1.2660810886563036, 3.9871651876902203]
[6.621051794943796, 6.0705036354257045]
[6.063509107782748, 1.3138625082428566]
[5.312924197467548, 6.5389648077145015]
[1.4981531375936237, 3.850519659943719]
[-0.636138119760706, 4.628265514468828]
[5.51338841211681, 5.71686865114824]
[0.17390668130616665, 3.3285836019245574]
[6.119462167418986, 5.946548654377447]
[7.074758354843588, 6.652228577708119]
[5.160809039289251, 5.635630104944628]
[5.4813227775083755, 5.708126672084944]
[7.9527846092899, 5.757316895632654]
[4.68166661777827, 5.248431671189701]
[5.072843124935785, 0.2468405630796332]
[3.0662332285857685, 1.5699950054901632]
[3.858769807093173, -0.040925928373778744]
[1.920840435905626, -2.1162464828887795]
[5.532770594329978, -0.45557665058607255]
[6.228047298815831, 6.087726817639974]
[4.956289295057417, 1.4735105269624897]
[5.574386369079401, 6.623898526955355]
[2.3622770098102945, -1.979736519240839]
[-1.3266103483674605, 4.673037816131692]
[4.616303526882515, 4.98001406532968]
[5.726365686172618, 7.12251981724892]
[3.9950186944872565, 0.6401552924202284]
[3.3053649437167367, 0.79564838839539]
[7.009029389532076, 6.2438363867277005]
[6.621320225048201, 8.149046694499292]
[3.1013581676920463, 0.6648810132773535]
[5.811313793864052, 5.941339175500627]
[4.561561853161152, 0.2589060714762948]
[-0.8703295267952526, 4.057541746790602]
[3.005773185348666, -0.621826284950927]
[-0.3371473110450903, 3.3629231632523013]
[-0.0006413709139126862, 4.656344370980337]
[2.710112544690939, -0.247875561587269]
[7.508306935563172, 7.158154900750288]
[2.163276509386959, 0.17512363794033609]
[4.019266222270646, 5.333149696111679]
[-0.9058817350234551, 4.30926008427396]
[0.050172812169254635, 5.192155768864058]
[3.4525315989022194, 0.3131802880356226]
[5.440440994962021, 3.7197802005099785]
[3.200736433664173, -1.194320563192557]
[3.077026205730665, -0.47163457721422564]
[5.512853628638502, 6.555388622379784]
[5.956776392243663, 5.168544376599854]
[6.25787819735013, 6.858900774297845]
[3.1533862644634882, -0.41974493593439643]
[5.714280901693724, 6.303560076625681]
[-1.1021317097577379, 3.7162314541328367]
[0.6573361755328675, 4.0977939159564665]
[0.4815297779727039, 4.894896780948363]
[0.4674017971494561, 4.323864825864479]
[3.4390062856402492, -0.4659244254822974]
[-0.6175864927128012, 3.871944939649145]
[-2.805090880821805, 3.0688687505823453]
[3.6817932023514657, -1.138752505982123]
[4.494769023707633, -0.443812798073629]
[0.13773542319037477, 4.416653312043456]
[1.0546876054425274, 5.717293848589049]
[2.8877638660095837, 0.7693471596012355]
[6.05039303341011, 6.6415895137681735]
[3.8000233962704018, -0.2586566118416425]
[-0.8733047981232811, 3.687906970724719]
[5.5801151865377046, 6.084934784358668]
[1.4604582568613624, -0.7016471549451403]
[4.791765160370536, 0.8253865656041046]
[5.713784598870073, 6.203667187462267]
[5.718135670475517, 6.813456014755314]
[2.994679758001531, -0.8982836124557605]
[3.0504384599980003, 2.7386027816929186]
[0.863758407653242, 3.9446868829627237]
[4.028116284620893, -0.9377199555119206]
[3.9637775964833737, 1.8922506948861604]
[6.346254078969799, 5.65077606058641]
[4.034674716394249, -0.033421698533791275]
[0.6032396317120807, 3.9780541689325513]
[4.700161841809047, -0.9678586121834507]
[0.6702334027405829, 5.283103365523171]
[-1.882560424512523, 3.780065298721258]
[0.18667712478689935, 4.36838348123291]
[6.023308979174714, 6.181274826124027]
[-0.5895415811718128, 5.922320822922416]
[6.49665469720122, 5.024896286115831]
[4.9206950256458715, 7.7412752559926]
[4.549582394254608, 6.136659599683295]
[0.370147169068628, 2.0354487725949353]
[6.371252423515255, 6.886203292165896]
[4.636029212088903, 1.0520093444809595]
[0.4829934721628824, 3.9908023049969636]
[3.274327563420545, -1.1741125129882697]
[-1.1371116772324759, 3.596545058405487]
[4.966163808682122, 0.4599008674165857]
[6.395831397065906, 5.934968553995155]
[6.012152309231325, 5.567184046030606]
[4.473251479497517, 5.372274274921449]
[5.791720584846394, 6.534951509505053]
[-2.482806425064136, 2.9658184722192797]
[5.5835813794345475, 0.6774198702267573]
[1.9646032391835513, 4.2033032210047585]
[4.213054426517648, 0.2084949732409583]
[0.24437453610788332, 4.551477630183798]
[6.1215378278604256, 6.123110153877297]
[-1.9162060597798334, 4.318797663142166]
[2.103203600832357, -0.0646957391673789]
[-0.8520539653527305, 1.2593036659663053]
[6.173104932338987, 5.438166075088367]
[5.833564659399189, 6.567663578782182]
[-0.7426662165539824, 3.664417482739294]
[5.5134067952412975, 5.216432872960021]
[3.6278822156827024, 0.5598247122408672]
[3.2224411554235655, -0.6400154174823559]
[3.191066038304468, -0.7896347770542027]
[6.423414223817928, 4.8843665102200795]
[6.008945171917537, 1.1383683109351082]
[5.9080568793578845, 6.270780995092756]
[6.623420110439333, 4.988105572475126]
[2.184178750145339, -0.872608724760611]
[3.098008968172241, 0.13457507315910627]
[5.382256522776247, 6.732464678793093]
[-1.0410362645555686, 5.596371355540244]
[4.655931978112223, 0.2516706763048701]
[4.628720122853144, 0.0796388213805506]
[7.126772625619315, 7.173827186166458]
[6.148740888051191, 5.346204489059385]
[6.030744140847686, 6.659259574081068]
[3.6823106742994347, -0.9016266051383398]
[-0.6708776085525071, 6.0636396812224165]
[7.317730939039625, 6.713039304648577]
[1.5188833525864904, 3.8138736825784774]
[7.162504016721918, 6.275346332217378]
[-0.9520971181557102, 3.157971336368256]
[7.288973553401199, 5.66191725166922]
[0.705514441114044, 5.154180289559578]
[4.913657114866159, 1.486769117662918]
[6.0565695386043155, 5.381972434949357]
[6.389527353684054, -0.9479416785830177]
[4.5550037411650806, 5.700838593961457]
[3.2627900291111946, 1.1847618938426439]
[-0.4096225653020667, 3.511705708858536]
[5.492092715221954, 6.7390363402160585]
[-3.128212235168022, 5.015563305959933]
[6.259434036762413, 7.124753312789913]
[-0.6918828004587682, 4.321709798875203]
[3.496622936286574, -0.9224740984004388]
[4.659845257727883, 4.124176958218365]
[5.114156316849943, 4.116932252174147]
[4.34143995597096, 0.8060349046251546]
[2.1301173384667815, 4.00594498776434]
[3.239467980368267, -0.041100466119200055]
[6.045611691589057, 5.63338267689291]
[6.27360010581686, 7.133209738268961]
[6.196963406337376, 6.93511586499394]
[4.632778713167877, 0.18155521494380217]
[-1.1905567079001977, 3.4174171702228002]
[4.261980488685101, -0.6595600858395735]
[-0.80567975424689, 5.306052618430997]
[4.158094978712915, 7.188942065534674]
[4.830445019167829, 0.15083081035904294]
[5.499711067776055, 5.902720929266654]
[1.8507325508511927, 5.004969231858878]
[1.6525477542170546, 4.281535238924842]
[6.7472061790188365, 4.852927729519647]
[1.664716653264978, 0.20422985952931483]
[4.087616513949863, 0.41539425184217027]
[2.4265382102239417, -0.21838483137435036]
[3.722495585165087, 0.00788701432645643]
[3.707897047338212, 6.29028499302923]
[5.060621702755833, 1.2865379077090358]
[6.475775860729222, 5.956897108910921]
[0.1141146507422439, 4.025177082385359]
[7.448420456522703, 5.79170463829649]
[3.8902299654489485, 1.2338024900478821]
[0.07750415303463394, 3.0175396628018873]
[5.624006399108715, 6.579317638249254]
[5.186181844900676, 0.06533604739543898]
[3.4714514730263764, -0.11494375567412883]
[5.201938737916401, 6.886448940734813]
[0.9259360388141494, 4.452864733724913]
[0.3820915374573519, 3.836585108267847]
[2.704701276307523, -0.7646669224940214]
[-1.7445172446011956, 3.738461254441206]
[0.7746977385745866, 4.388994395235083]
[5.513894042269579, 5.9693902348258865]
[-0.10099028679803279, 4.678461248747358]
[3.7849282797531614, -1.0482105654930969]
[4.661335677967831, -0.7463207223612464]
[4.8743475752714005, 4.722389846027218]
[3.437305310770652, -0.9938586184134547]
[7.688856884928239, 6.80078572336942]
[4.994214474472807, -1.2450370622056717]
[4.834846924109567, 4.431957104322974]
[6.947414738051975, 7.87784259683788]
[4.393247097904713, 1.408218746163169]
[-0.9980776161735959, 5.599148314615244]
[2.8577779891547435, -0.32895889091178626]
[3.3326022706761327, 0.37584303493593924]
[0.7906182106102565, 5.083962273116386]
[-0.3190706225059224, 4.961179648813018]
[2.955952399337198, 1.2287650686225844]
[2.9063909974408797, 0.10471977177734887]
[6.458343209966376, 7.331153513553892]
[-0.46610518976280974, 3.0795123432904847]
[0.11276414279335682, 5.698565896380221]
[3.297954443636417, 1.1286711589541059]
[7.125707464988602, 4.427983623124667]
[0.010001348693588473, 4.255073586141718]
[4.900342394009123, 6.316282091234515]
[5.987456117884863, 0.6264942606441005]
[4.2074197768013875, 0.3858409251097137]
[6.611714010202939, 5.627222758974698]
[1.5485922573460331, 3.8734703048976495]
[3.721081285788861, 1.4034228868166412]
[5.263281289423844, 5.888315044033075]
[-0.6047873817810936, 3.4830203148678676]
[-1.271999162601521, 4.778303352302005]
[5.456109637385158, 0.18014971277782074]
[4.892446540260725, 5.881356460049293]
[5.4670294201571465, 6.910895818126839]
[7.226287590539751, 5.113639318020282]
[0.31951814621390934, 5.111181359665657]
[-1.645505700797211, 3.4410350017826086]
[-0.3845782654675709, 3.9530278754174457]
[3.859020211365442, -0.10207346261852755]
[4.036724287133611, 2.09288823835527]
[-0.7941126479710043, 4.238688178418276]
[-0.9082641543910133, 4.853233935073274]
[4.520595421750796, -2.083725114907967]
[6.82860396247465, 6.875101398622437]
[6.537104805401901, 5.631204161029762]
[5.634726614529303, -1.1042062886755224]
[4.529973550246543, 0.327275832404145]
[6.259733672891944, 5.85105727551015]
[-1.0701029016548227, 3.0690539300299653]
[-0.2815655197479932, 4.099636936177511]
[1.406892779465999, 3.656213708423486]
[3.1721410749867296, 0.48897992804595025]
[3.223052508688386, 0.5766511391109518]
[6.3871494675048766, 5.6336655866182035]
[-0.5156888728905517, 4.645881160572928]
[2.1357937696842004, -0.5949000452300687]
[-0.3867468230336588, 3.6479555163973707]
[7.48585769662542, 6.1461406745798755]
[-1.33273893350281, 4.198296652411487]
[-0.9066425421568861, 3.187844579532256]
[0.9772444018640619, 6.298033915474559]
[-0.08970666704427693, 2.9933026019072493]
[1.2212568750013628, 4.652666516265822]
[0.5090604692869237, 4.715768655198665]
[2.983520340719548, 1.2094983837063562]
[0.7403273795291082, 3.966923889035127]
[5.04102726213573, 7.383467695915728]
[5.764709860960411, 5.012821335061224]
[5.816021370914079, 8.175742961754283]
[0.8265508606083283, 5.396694435224041]
[5.209545361650933, 5.277180500631557]
[2.4245152412421795, -0.1821098897134197]
[3.782630319952505, 1.001471543185376]
[7.471864460385326, 8.765609803362826]
[4.176866458220161, -1.1351288284385683]
[-0.9188490552568019, 3.787854342388356]
[4.204358040217321, -0.5121678031490947]
[2.2449139917325622, -0.04389783151344547]
[-1.5625286992905467, 3.366287061714708]
[7.076382090966942, 5.746246493696274]
[-0.23307231757297855, 3.755547600856334]
[5.841776572872863, 6.57479995369479]
[2.740465684462854, -1.264594527441406]
[-1.5563145133315328, 5.075668904488211]
[3.829471788401983, 0.9302530395743036]
[3.490568280982191, 4.773204980911346]
[4.339138017794644, 2.0190185379583117]
[4.911572151168831, 8.146397547297518]
[0.19329801633373844, 4.605404798892796]
[4.880483987578162, 8.27060698809869]
[7.1274274453441375, 7.2995244399910355]
[2.6711815254002014, 0.07139821137028445]
[5.359732631177992, 6.5705273357191105]
[4.921815352834783, 4.91132531367327]
[-0.040310699177543284, 3.3377083077429393]
[5.1105246814115715, -0.36249091889725943]
[4.011144257548745, 0.2961185933431524]
[-1.7695893136822225, 2.5270269027103005]
[4.331831604783368, 6.9816331291757585]
[-1.549490709657806, 4.116309900248837]
[2.521013283148302, 0.1567652184497887]
[3.11042251291975, -0.20312953115682908]
[4.37173470957775, 4.837469888714941]
[4.60456578158427, 0.8255314762873356]
[2.1370322595871656, 0.3767368092279485]
[0.22916437044682106, 2.648060655160778]
[5.619954454297572, 6.847399578072728]
[7.374362133723129, 6.3658045460188095]
[-0.39742689451905866, 3.4655896564125332]
[4.044359911383003, 0.08173349156691344]
[-1.565769156295278, 4.451837277389076]
[0.020413995241754735, 4.567586073986655]
[3.792779649136886, -0.052178830995064596]
[-1.1378809974326898, 4.069169506850664]
[5.730972940060109, 5.61777242740335]
[2.966382060795648, 0.38107070493081]
[2.2536186682038495, 3.4272109525105274]
[7.082455823395901, 6.55125409640101]
[3.7832811511859745, 0.5620265496745814]
[0.3832146737013185, 3.6312467231048315]
[6.137428849981415, 4.633630304031815]
[2.323529353850657, -0.3932229369217107]
[6.908440391094793, 5.430851886411127]
[1.5869798689311423, 4.2054557691231444]
[6.488769399576741, 5.280301776532659]
[0.3807334900011776, 4.301832842790502]
[5.714900120891896, 6.586170923892652]
[1.19945281149392, 3.774216541892395]
[0.293300647740253, 4.210535658652295]
[3.4371376104677287, 3.321531905011473]
[5.062257448779022, -2.7105631196644437]
[4.736019460562752, -1.2899985271006027]
[6.431822170327619, 5.767516041784051]
[-0.26516852371163674, 4.641337584586006]
[6.169883133694036, 6.723238356514468]
[0.8340365740582447, 5.047952056244321]
[7.722468597305835, 4.958172549728143]
[0.2549545919141709, 2.23723970213467]
[2.9622044347916088, 0.4616168696043684]
[-0.19679820446014956, 4.820927495165529]
[0.19419302247506295, 3.790006167019706]
[-1.0971570609911052, 4.0614661172518005]
[5.170038365188478, 6.426757727211115]
[4.174123995109885, 0.6764849429595476]
[0.6044266255706722, 2.8518285211843115]
[4.059543798667, 1.4468045676738732]
[7.19598067784404, 5.541754447224196]
[5.380694205928105, -1.1435038700705789]
[1.3669428610777083, 4.181033312336195]
[4.963127824115424, 8.693199055732682]
[7.2969327745869865, 6.767131861728711]
[-0.0815460011141412, 4.872921487705034]
[1.9432743618173303, 4.361228754206276]
[2.1152445671289617, 4.513261675404218]
[1.2950175141766413, -2.3686482425916227]
[6.5230457113099165, 7.543707449928997]
[-0.10202057756567674, 3.7779548352207817]
[3.9367390829928826, 1.9160796419820565]
[7.105861831632318, 5.394847313688349]
[0.15596812027720341, 4.03440098641312]
[6.3893798281632606, 6.22944706364866]
[6.924049990303056, 6.070843874172834]
[-0.5429322935185819, 2.2120560069022535]
[5.782172652874431, -0.5070615904219679]
[6.4543988553391785, 7.7500054731350465]
[4.724822871466185, 6.190383765864124]
[-0.5444445614230178, 3.0817075584337568]
[6.18809250641468, 7.385539964877714]
[5.797338902066554, 4.75729753010636]
[1.3146317964568184, 4.506297891671854]
[5.6498167824631675, 6.487871196361735]
[5.713260094716986, 5.467015669121571]
[-1.009738497826151, 3.3865575530816714]
[0.7031027820109612, 2.391104514645261]
[-0.4484623031699396, 4.518693584207016]
[3.455562475469315, -0.6763156698197144]
[4.983014401739782, 5.075616424403054]
[5.945130123135833, -0.12185862609365546]
[0.009383289251220011, 4.025039237149765]
[-0.9022319891536839, 3.0342169200418887]
[4.44937079688651, 0.04642203215827581]
[4.289307383455857, 0.5042846487135186]
[6.109681243999947, 6.874763884937599]
[2.116071083841245, -1.6449623258357764]
[-1.9796208917692009, 2.995291315795884]
[0.9766615474351428, 3.7470508670431513]
[4.95012977665859, 1.1061498642763221]
[5.722133649264026, 8.085331526755466]
[3.9946717272298247, -0.6161939041214726]
[4.22599529239329, -0.4765978569823341]
[4.828139346981734, 7.180352111207953]
[6.590337819070633, 5.619991701783593]
[2.7473742701908637, -0.0818123877774248]
[0.7328950995406137, 3.552446409662002]
